title,chap_num,para_num,sent_num,token_num,token_str
"Persuasion, by Jane Austen",14,24,0,4,s
"Persuasion, by Jane Austen",14,24,0,5,eagerness
"Persuasion, by Jane Austen",14,24,0,6,and
"Persuasion, by Jane Austen",14,24,0,7,stopped
"Persuasion, by Jane Austen",14,24,0,8,her
"Persuasion, by Jane Austen",14,24,0,9,short
"Persuasion, by Jane Austen",14,24,0,10,in
"Persuasion, by Jane Austen",14,24,0,11,the
"Persuasion, by Jane Austen",14,24,0,12,midst
"Persuasion, by Jane Austen",14,24,0,13,of
"Persuasion, by Jane Austen",14,24,0,14,the
"Persuasion, by Jane Austen",14,24,0,15,Elliot
"Persuasion, by Jane Austen",14,24,0,16,countenance
"Persuasion, by Jane Austen",14,25,0,0,With
"Persuasion, by Jane Austen",14,25,0,1,regard
"Persuasion, by Jane Austen",14,25,0,2,to
"Persuasion, by Jane Austen",14,25,0,3,Captain
"Persuasion, by Jane Austen",14,25,0,4,Wentworth
"Persuasion, by Jane Austen",14,25,0,5,though
"Persuasion, by Jane Austen",14,25,0,6,Anne
"Persuasion, by Jane Austen",14,25,0,7,hazarded
"Persuasion, by Jane Austen",14,25,0,8,no
"Persuasion, by Jane Austen",14,25,0,9,enquiries
"Persuasion, by Jane Austen",14,25,0,10,there
"Persuasion, by Jane Austen",14,25,0,11,was
"Persuasion, by Jane Austen",14,25,0,12,voluntary
"Persuasion, by Jane Austen",14,25,0,13,communication
"Persuasion, by Jane Austen",14,25,0,14,sufficient
"Persuasion, by Jane Austen",14,25,1,0,
"Persuasion, by Jane Austen",14,25,1,1,His
"Persuasion, by Jane Austen",14,25,1,2,spirits
"Persuasion, by Jane Austen",14,25,1,3,had
"Persuasion, by Jane Austen",14,25,1,4,been
"Persuasion, by Jane Austen",14,25,1,5,greatly
"Persuasion, by Jane Austen",14,25,1,6,recovering
"Persuasion, by Jane Austen",14,25,1,7,lately
"Persuasion, by Jane Austen",14,25,1,8,as
"Persuasion, by Jane Austen",14,25,1,9,might
"Persuasion, by Jane Austen",14,25,1,10,be
"Persuasion, by Jane Austen",14,25,1,11,expected
"Persuasion, by Jane Austen",14,25,2,0,
"Persuasion, by Jane Austen",14,25,2,1,As
"Persuasion, by Jane Austen",14,25,2,2,Louisa
"Persuasion, by Jane Austen",14,25,2,3,improved
"Persuasion, by Jane Austen",14,25,2,4,he
"Persuasion, by Jane Austen",14,25,2,5,had
"Persuasion, by Jane Austen",14,25,2,6,improved
"Persuasion, by Jane Austen",14,25,2,7,and
"Persuasion, by Jane Austen",14,25,2,8,he
"Persuasion, by Jane Austen",14,25,2,9,was
"Persuasion, by Jane Austen",14,25,2,10,now
"Persuasion, by Jane Austen",14,25,2,11,quite
"Persuasion, by Jane Austen",14,25,2,12,a
"Persuasion, by Jane Austen",14,25,2,13,different
"Persuasion, by Jane Austen",14,25,2,14,creature
"Persuasion, by Jane Austen",14,25,2,15,from
"Persuasion, by Jane Austen",14,25,2,16,what
"Persuasion, by Jane Austen",14,25,2,17,he
"Persuasion, by Jane Austen",14,25,2,18,had
"Persuasion, by Jane Austen",14,25,2,19,been
"Persuasion, by Jane Austen",14,25,2,20,the
"Persuasion, by Jane Austen",14,25,2,21,first
"Persuasion, by Jane Austen",14,25,2,22,week
"Persuasion, by Jane Austen",14,25,3,0,
"Persuasion, by Jane Austen",14,25,3,1,He
"Persuasion, by Jane Austen",14,25,3,2,had
"Persuasion, by Jane Austen",14,25,3,3,not
"Persuasion, by Jane Austen",14,25,3,4,seen
"Persuasion, by Jane Austen",14,25,3,5,Louisa
"Persuasion, by Jane Austen",14,25,4,0,
"Persuasion, by Jane Austen",14,25,4,1,and
"Persuasion, by Jane Austen",14,25,4,2,was
"Persuasion, by Jane Austen",14,25,4,3,so
"Persuasion, by Jane Austen",14,25,4,4,extremely
"Persuasion, by Jane Austen",14,25,4,5,fearful
"Persuasion, by Jane Austen",14,25,4,6,of
"Persuasion, by Jane Austen",14,25,4,7,any
"Persuasion, by Jane Austen",14,25,4,8,ill
"Persuasion, by Jane Austen",14,25,4,9,consequence
"Persuasion, by Jane Austen",14,25,4,10,to
"Persuasion, by Jane Austen",14,25,4,11,her
"Persuasion, by Jane Austen",14,25,4,12,from
"Persuasion, by Jane Austen",14,25,4,13,an
"Persuasion, by Jane Austen",14,25,4,14,interview
"Persuasion, by Jane Austen",14,25,4,15,that
"Persuasion, by Jane Austen",14,25,4,16,he
"Persuasion, by Jane Austen",14,25,4,17,did
"Persuasion, by Jane Austen",14,25,4,18,not
"Persuasion, by Jane Austen",14,25,4,19,press
"Persuasion, by Jane Austen",14,25,4,20,for
"Persuasion, by Jane Austen",14,25,4,21,it
"Persuasion, by Jane Austen",14,25,4,22,at
"Persuasion, by Jane Austen",14,25,4,23,all
"Persuasion, by Jane Austen",14,25,5,0,
"Persuasion, by Jane Austen",14,25,5,1,and
"Persuasion, by Jane Austen",14,25,5,2,on
"Persuasion, by Jane Austen",14,25,5,3,the
"Persuasion, by Jane Austen",14,25,5,4,contrary
"Persuasion, by Jane Austen",14,25,5,5,seemed
"Persuasion, by Jane Austen",14,25,5,6,to
"Persuasion, by Jane Austen",14,25,5,7,have
"Persuasion, by Jane Austen",14,25,5,8,a
"Persuasion, by Jane Austen",14,25,5,9,plan
"Persuasion, by Jane Austen",14,25,5,10,of
"Persuasion, by Jane Austen",14,25,5,11,going
"Persuasion, by Jane Austen",14,25,5,12,away
"Persuasion, by Jane Austen",14,25,5,13,for
"Persuasion, by Jane Austen",14,25,5,14,a
"Persuasion, by Jane Austen",14,25,5,15,week
"Persuasion, by Jane Austen",14,25,5,16,or
"Persuasion, by Jane Austen",14,25,5,17,ten
"Persuasion, by Jane Austen",14,25,5,18,days
"Persuasion, by Jane Austen",14,25,5,19,till
"Persuasion, by Jane Austen",14,25,5,20,her
"Persuasion, by Jane Austen",14,25,5,21,head
"Persuasion, by Jane Austen",14,25,5,22,was
"Persuasion, by Jane Austen",14,25,5,23,stronger
"Persuasion, by Jane Austen",14,25,6,0,
"Persuasion, by Jane Austen",14,25,6,1,He
"Persuasion, by Jane Austen",14,25,6,2,had
"Persuasion, by Jane Austen",14,25,6,3,talked
"Persuasion, by Jane Austen",14,25,6,4,of
"Persuasion, by Jane Austen",14,25,6,5,going
"Persuasion, by Jane Austen",14,25,6,6,down
"Persuasion, by Jane Austen",14,25,6,7,to
"Persuasion, by Jane Austen",14,25,6,8,Plymouth
"Persuasion, by Jane Austen",14,25,6,9,for
"Persuasion, by Jane Austen",14,25,6,10,a
"Persuasion, by Jane Austen",14,25,6,11,week
"Persuasion, by Jane Austen",14,25,6,12,and
"Persuasion, by Jane Austen",14,25,6,13,wanted
"Persuasion, by Jane Austen",14,25,6,14,to
"Persuasion, by Jane Austen",14,25,6,15,persuade
"Persuasion, by Jane Austen",14,25,6,16,Captain
"Persuasion, by Jane Austen",14,25,6,17,Benwick
"Persuasion, by Jane Austen",14,25,6,18,to
"Persuasion, by Jane Austen",14,25,6,19,go
"Persuasion, by Jane Austen",14,25,6,20,with
"Persuasion, by Jane Austen",14,25,6,21,him
"Persuasion, by Jane Austen",14,25,7,0,
"Persuasion, by Jane Austen",14,25,7,1,but
"Persuasion, by Jane Austen",14,25,7,2,as
"Persuasion, by Jane Austen",14,25,7,3,Charles
"Persuasion, by Jane Austen",14,25,7,4,maintained
"Persuasion, by Jane Austen",14,25,7,5,to
"Persuasion, by Jane Austen",14,25,7,6,the
"Persuasion, by Jane Austen",14,25,7,7,last
"Persuasion, by Jane Austen",14,25,7,8,Captain
"Persuasion, by Jane Austen",14,25,7,9,Benwick
"Persuasion, by Jane Austen",14,25,7,10,seemed
"Persuasion, by Jane Austen",14,25,7,11,much
"Persuasion, by Jane Austen",14,25,7,12,more
"Persuasion, by Jane Austen",14,25,7,13,disposed
"Persuasion, by Jane Austen",14,25,7,14,to
"Persuasion, by Jane Austen",14,25,7,15,ride
"Persuasion, by Jane Austen",14,25,7,16,over
"Persuasion, by Jane Austen",14,25,7,17,to
"Persuasion, by Jane Austen",14,25,7,18,Kellynch
"Persuasion, by Jane Austen",14,26,0,0,There
"Persuasion, by Jane Austen",14,26,0,1,can
"Persuasion, by Jane Austen",14,26,0,2,be
"Persuasion, by Jane Austen",14,26,0,3,no
"Persuasion, by Jane Austen",14,26,0,4,doubt
"Persuasion, by Jane Austen",14,26,0,5,that
"Persuasion, by Jane Austen",14,26,0,6,Lady
"Persuasion, by Jane Austen",14,26,0,7,Russell
"Persuasion, by Jane Austen",14,26,0,8,and
"Persuasion, by Jane Austen",14,26,0,9,Anne
"Persuasion, by Jane Austen",14,26,0,10,were
"Persuasion, by Jane Austen",14,26,0,11,both
"Persuasion, by Jane Austen",14,26,0,12,occasionally
"Persuasion, by Jane Austen",14,26,0,13,thinking
"Persuasion, by Jane Austen",14,26,0,14,of
"Persuasion, by Jane Austen",14,26,0,15,Captain
"Persuasion, by Jane Austen",14,26,0,16,Benwick
"Persuasion, by Jane Austen",14,26,0,17,from
"Persuasion, by Jane Austen",14,26,0,18,this
"Persuasion, by Jane Austen",14,26,0,19,time
"Persuasion, by Jane Austen",14,26,1,0,
"Persuasion, by Jane Austen",14,26,1,1,Lady
"Persuasion, by Jane Austen",14,26,1,2,Russell
"Persuasion, by Jane Austen",14,26,1,3,could
"Persuasion, by Jane Austen",14,26,1,4,not
"Persuasion, by Jane Austen",14,26,1,5,hear
"Persuasion, by Jane Austen",14,26,1,6,the
"Persuasion, by Jane Austen",14,26,1,7,door
"Persuasion, by Jane Austen",14,26,1,8,bell
"Persuasion, by Jane Austen",14,26,1,9,without
"Persuasion, by Jane Austen",14,26,1,10,feeling
"Persuasion, by Jane Austen",14,26,1,11,that
"Persuasion, by Jane Austen",14,26,1,12,it
"Persuasion, by Jane Austen",14,26,1,13,might
"Persuasion, by Jane Austen",14,26,1,14,be
"Persuasion, by Jane Austen",14,26,1,15,his
"Persuasion, by Jane Austen",14,26,1,16,herald
"Persuasion, by Jane Austen",14,26,2,0,
"Persuasion, by Jane Austen",14,26,2,1,nor
"Persuasion, by Jane Austen",14,26,2,2,could
"Persuasion, by Jane Austen",14,26,2,3,Anne
"Persuasion, by Jane Austen",14,26,2,4,return
"Persuasion, by Jane Austen",14,26,2,5,from
"Persuasion, by Jane Austen",14,26,2,6,any
"Persuasion, by Jane Austen",14,26,2,7,stroll
"Persuasion, by Jane Austen",14,26,2,8,of
"Persuasion, by Jane Austen",14,26,2,9,solitary
"Persuasion, by Jane Austen",14,26,2,10,indulgence
"Persuasion, by Jane Austen",14,26,2,11,in
"Persuasion, by Jane Austen",14,26,2,12,her
"Persuasion, by Jane Austen",14,26,2,13,father
"Persuasion, by Jane Austen",14,26,2,14,s
"Persuasion, by Jane Austen",14,26,2,15,grounds
"Persuasion, by Jane Austen",14,26,2,16,or
"Persuasion, by Jane Austen",14,26,2,17,any
"Persuasion, by Jane Austen",14,26,2,18,visit
"Persuasion, by Jane Austen",14,26,2,19,of
"Persuasion, by Jane Austen",14,26,2,20,charity
"Persuasion, by Jane Austen",14,26,2,21,in
"Persuasion, by Jane Austen",14,26,2,22,the
"Persuasion, by Jane Austen",14,26,2,23,village
"Persuasion, by Jane Austen",14,26,2,24,without
"Persuasion, by Jane Austen",14,26,2,25,wondering
"Persuasion, by Jane Austen",14,26,2,26,whether
"Persuasion, by Jane Austen",14,26,2,27,she
"Persuasion, by Jane Austen",14,26,2,28,might
"Persuasion, by Jane Austen",14,26,2,29,see
"Persuasion, by Jane Austen",14,26,2,30,him
"Persuasion, by Jane Austen",14,26,2,31,or
"Persuasion, by Jane Austen",14,26,2,32,hear
"Persuasion, by Jane Austen",14,26,2,33,of
"Persuasion, by Jane Austen",14,26,2,34,him
"Persuasion, by Jane Austen",14,26,3,0,
"Persuasion, by Jane Austen",14,26,3,1,Captain
"Persuasion, by Jane Austen",14,26,3,2,Benwick
"Persuasion, by Jane Austen",14,26,3,3,came
"Persuasion, by Jane Austen",14,26,3,4,not
"Persuasion, by Jane Austen",14,26,3,5,however
"Persuasion, by Jane Austen",14,26,4,0,
"Persuasion, by Jane Austen",14,26,4,1,He
"Persuasion, by Jane Austen",14,26,4,2,was
"Persuasion, by Jane Austen",14,26,4,3,either
"Persuasion, by Jane Austen",14,26,4,4,less
"Persuasion, by Jane Austen",14,26,4,5,disposed
"Persuasion, by Jane Austen",14,26,4,6,for
"Persuasion, by Jane Austen",14,26,4,7,it
"Persuasion, by Jane Austen",14,26,4,8,than
"Persuasion, by Jane Austen",14,26,4,9,Charles
"Persuasion, by Jane Austen",14,26,4,10,had
"Persuasion, by Jane Austen",14,26,4,11,imagined
"Persuasion, by Jane Austen",14,26,4,12,or
"Persuasion, by Jane Austen",14,26,4,13,he
"Persuasion, by Jane Austen",14,26,4,14,was
"Persuasion, by Jane Austen",14,26,4,15,too
"Persuasion, by Jane Austen",14,26,4,16,shy
"Persuasion, by Jane Austen",14,26,5,0,
"Persuasion, by Jane Austen",14,26,5,1,and
"Persuasion, by Jane Austen",14,26,5,2,after
"Persuasion, by Jane Austen",14,26,5,3,giving
"Persuasion, by Jane Austen",14,26,5,4,him
"Persuasion, by Jane Austen",14,26,5,5,a
"Persuasion, by Jane Austen",14,26,5,6,week
"Persuasion, by Jane Austen",14,26,5,7,s
"Persuasion, by Jane Austen",14,26,5,8,indulgence
"Persuasion, by Jane Austen",14,26,5,9,Lady
"Persuasion, by Jane Austen",14,26,5,10,Russell
"Persuasion, by Jane Austen",14,26,5,11,determined
"Persuasion, by Jane Austen",14,26,5,12,him
"Persuasion, by Jane Austen",14,26,5,13,to
"Persuasion, by Jane Austen",14,26,5,14,be
"Persuasion, by Jane Austen",14,26,5,15,unworthy
"Persuasion, by Jane Austen",14,26,5,16,of
"Persuasion, by Jane Austen",14,26,5,17,the
"Persuasion, by Jane Austen",14,26,5,18,interest
"Persuasion, by Jane Austen",14,26,5,19,which
"Persuasion, by Jane Austen",14,26,5,20,he
"Persuasion, by Jane Austen",14,26,5,21,had
"Persuasion, by Jane Austen",14,26,5,22,been
"Persuasion, by Jane Austen",14,26,5,23,beginning
"Persuasion, by Jane Austen",14,26,5,24,to
"Persuasion, by Jane Austen",14,26,5,25,excite
"Persuasion, by Jane Austen",14,27,0,0,The
"Persuasion, by Jane Austen",14,27,0,1,Musgroves
"Persuasion, by Jane Austen",14,27,0,2,came
"Persuasion, by Jane Austen",14,27,0,3,back
"Persuasion, by Jane Austen",14,27,0,4,to
"Persuasion, by Jane Austen",14,27,0,5,receive
"Persuasion, by Jane Austen",14,27,0,6,their
"Persuasion, by Jane Austen",14,27,0,7,happy
"Persuasion, by Jane Austen",14,27,0,8,boys
"Persuasion, by Jane Austen",14,27,0,9,and
"Persuasion, by Jane Austen",14,27,0,10,girls
"Persuasion, by Jane Austen",14,27,0,11,from
"Persuasion, by Jane Austen",14,27,0,12,school
"Persuasion, by Jane Austen",14,27,0,13,bringing
"Persuasion, by Jane Austen",14,27,0,14,with
"Persuasion, by Jane Austen",14,27,0,15,them
"Persuasion, by Jane Austen",14,27,0,16,Mrs
"Persuasion, by Jane Austen",14,27,0,17,Harville
"Persuasion, by Jane Austen",14,27,0,18,s
"Persuasion, by Jane Austen",14,27,0,19,little
"Persuasion, by Jane Austen",14,27,0,20,children
"Persuasion, by Jane Austen",14,27,0,21,to
"Persuasion, by Jane Austen",14,27,0,22,improve
"Persuasion, by Jane Austen",14,27,0,23,the
"Persuasion, by Jane Austen",14,27,0,24,noise
"Persuasion, by Jane Austen",14,27,0,25,of
"Persuasion, by Jane Austen",14,27,0,26,Uppercross
"Persuasion, by Jane Austen",14,27,0,27,and
"Persuasion, by Jane Austen",14,27,0,28,lessen
"Persuasion, by Jane Austen",14,27,0,29,that
"Persuasion, by Jane Austen",14,27,0,30,of
"Persuasion, by Jane Austen",14,27,0,31,Lyme
"Persuasion, by Jane Austen",14,27,1,0,
"Persuasion, by Jane Austen",14,27,1,1,Henrietta
"Persuasion, by Jane Austen",14,27,1,2,remained
"Persuasion, by Jane Austen",14,27,1,3,with
"Persuasion, by Jane Austen",14,27,1,4,Louisa
"Persuasion, by Jane Austen",14,27,2,0,
"Persuasion, by Jane Austen",14,27,2,1,but
"Persuasion, by Jane Austen",14,27,2,2,all
"Persuasion, by Jane Austen",14,27,2,3,the
"Persuasion, by Jane Austen",14,27,2,4,rest
"Persuasion, by Jane Austen",14,27,2,5,of
"Persuasion, by Jane Austen",14,27,2,6,the
"Persuasion, by Jane Austen",14,27,2,7,family
"Persuasion, by Jane Austen",14,27,2,8,were
"Persuasion, by Jane Austen",14,27,2,9,again
"Persuasion, by Jane Austen",14,27,2,10,in
"Persuasion, by Jane Austen",14,27,2,11,their
"Persuasion, by Jane Austen",14,27,2,12,usual
"Persuasion, by Jane Austen",14,27,2,13,quarters
"Persuasion, by Jane Austen",14,28,0,0,Lady
"Persuasion, by Jane Austen",14,28,0,1,Russell
"Persuasion, by Jane Austen",14,28,0,2,and
"Persuasion, by Jane Austen",14,28,0,3,Anne
"Persuasion, by Jane Austen",14,28,0,4,paid
"Persuasion, by Jane Austen",14,28,0,5,their
"Persuasion, by Jane Austen",14,28,0,6,compliments
"Persuasion, by Jane Austen",14,28,0,7,to
"Persuasion, by Jane Austen",14,28,0,8,them
"Persuasion, by Jane Austen",14,28,0,9,once
"Persuasion, by Jane Austen",14,28,0,10,when
"Persuasion, by Jane Austen",14,28,0,11,Anne
"Persuasion, by Jane Austen",14,28,0,12,could
"Persuasion, by Jane Austen",14,28,0,13,not
"Persuasion, by Jane Austen",14,28,0,14,but
"Persuasion, by Jane Austen",14,28,0,15,feel
"Persuasion, by Jane Austen",14,28,0,16,that
"Persuasion, by Jane Austen",14,28,0,17,Uppercross
"Persuasion, by Jane Austen",14,28,0,18,was
"Persuasion, by Jane Austen",14,28,0,19,already
"Persuasion, by Jane Austen",14,28,0,20,quite
"Persuasion, by Jane Austen",14,28,0,21,alive
"Persuasion, by Jane Austen",14,28,0,22,again
"Persuasion, by Jane Austen",14,28,1,0,
"Persuasion, by Jane Austen",14,28,1,1,Though
"Persuasion, by Jane Austen",14,28,1,2,neither
"Persuasion, by Jane Austen",14,28,1,3,Henrietta
"Persuasion, by Jane Austen",14,28,1,4,nor
"Persuasion, by Jane Austen",14,28,1,5,Louisa
"Persuasion, by Jane Austen",14,28,1,6,nor
"Persuasion, by Jane Austen",14,28,1,7,Charles
"Persuasion, by Jane Austen",14,28,1,8,Hayter
"Persuasion, by Jane Austen",14,28,1,9,nor
"Persuasion, by Jane Austen",14,28,1,10,Captain
"Persuasion, by Jane Austen",14,28,1,11,Wentworth
"Persuasion, by Jane Austen",14,28,1,12,were
"Persuasion, by Jane Austen",14,28,1,13,there
"Persuasion, by Jane Austen",14,28,1,14,the
"Persuasion, by Jane Austen",14,28,1,15,room
"Persuasion, by Jane Austen",14,28,1,16,presented
"Persuasion, by Jane Austen",14,28,1,17,as
"Persuasion, by Jane Austen",14,28,1,18,strong
"Persuasion, by Jane Austen",14,28,1,19,a
"Persuasion, by Jane Austen",14,28,1,20,contrast
"Persuasion, by Jane Austen",14,28,1,21,as
"Persuasion, by Jane Austen",14,28,1,22,could
"Persuasion, by Jane Austen",14,28,1,23,be
"Persuasion, by Jane Austen",14,28,1,24,wished
"Persuasion, by Jane Austen",14,28,1,25,to
"Persuasion, by Jane Austen",14,28,1,26,the
"Persuasion, by Jane Austen",14,28,1,27,last
"Persuasion, by Jane Austen",14,28,1,28,state
"Persuasion, by Jane Austen",14,28,1,29,she
"Persuasion, by Jane Austen",14,28,1,30,had
"Persuasion, by Jane Austen",14,28,1,31,seen
"Persuasion, by Jane Austen",14,28,1,32,it
"Persuasion, by Jane Austen",14,28,1,33,in
"Persuasion, by Jane Austen",14,29,0,0,Immediately
"Persuasion, by Jane Austen",14,29,0,1,surrounding
"Persuasion, by Jane Austen",14,29,0,2,Mrs
"Persuasion, by Jane Austen",14,29,0,3,Musgrove
"Persuasion, by Jane Austen",14,29,0,4,were
"Persuasion, by Jane Austen",14,29,0,5,the
"Persuasion, by Jane Austen",14,29,0,6,little
"Persuasion, by Jane Austen",14,29,0,7,Harvilles
"Persuasion, by Jane Austen",14,29,0,8,whom
"Persuasion, by Jane Austen",14,29,0,9,she
"Persuasion, by Jane Austen",14,29,0,10,was
"Persuasion, by Jane Austen",14,29,0,11,sedulously
"Persuasion, by Jane Austen",14,29,0,12,guarding
"Persuasion, by Jane Austen",14,29,0,13,from
"Persuasion, by Jane Austen",14,29,0,14,the
"Persuasion, by Jane Austen",14,29,0,15,tyranny
"Persuasion, by Jane Austen",14,29,0,16,of
"Persuasion, by Jane Austen",14,29,0,17,the
"Persuasion, by Jane Austen",14,29,0,18,two
"Persuasion, by Jane Austen",14,29,0,19,children
"Persuasion, by Jane Austen",14,29,0,20,from
"Persuasion, by Jane Austen",14,29,0,21,the
"Persuasion, by Jane Austen",14,29,0,22,Cottage
"Persuasion, by Jane Austen",14,29,0,23,expressly
"Persuasion, by Jane Austen",14,29,0,24,arrived
"Persuasion, by Jane Austen",14,29,0,25,to
"Persuasion, by Jane Austen",14,29,0,26,amuse
"Persuasion, by Jane Austen",14,29,0,27,them
"Persuasion, by Jane Austen",14,29,1,0,
"Persuasion, by Jane Austen",14,29,1,1,On
"Persuasion, by Jane Austen",14,29,1,2,one
"Persuasion, by Jane Austen",14,29,1,3,side
"Persuasion, by Jane Austen",14,29,1,4,was
"Persuasion, by Jane Austen",14,29,1,5,a
"Persuasion, by Jane Austen",14,29,1,6,table
"Persuasion, by Jane Austen",14,29,1,7,occupied
"Persuasion, by Jane Austen",14,29,1,8,by
"Persuasion, by Jane Austen",14,29,1,9,some
"Persuasion, by Jane Austen",14,29,1,10,chattering
"Persuasion, by Jane Austen",14,29,1,11,girls
"Persuasion, by Jane Austen",14,29,1,12,cutting
"Persuasion, by Jane Austen",14,29,1,13,up
"Persuasion, by Jane Austen",14,29,1,14,silk
"Persuasion, by Jane Austen",14,29,1,15,and
"Persuasion, by Jane Austen",14,29,1,16,gold
"Persuasion, by Jane Austen",14,29,1,17,paper
"Persuasion, by Jane Austen",14,29,2,0,
"Persuasion, by Jane Austen",14,29,2,1,and
"Persuasion, by Jane Austen",14,29,2,2,on
"Persuasion, by Jane Austen",14,29,2,3,the
"Persuasion, by Jane Austen",14,29,2,4,other
"Persuasion, by Jane Austen",14,29,2,5,were
"Persuasion, by Jane Austen",14,29,2,6,tressels
"Persuasion, by Jane Austen",14,29,2,7,and
"Persuasion, by Jane Austen",14,29,2,8,trays
"Persuasion, by Jane Austen",14,29,2,9,bending
"Persuasion, by Jane Austen",14,29,2,10,under
"Persuasion, by Jane Austen",14,29,2,11,the
"Persuasion, by Jane Austen",14,29,2,12,weight
"Persuasion, by Jane Austen",14,29,2,13,of
"Persuasion, by Jane Austen",14,29,2,14,brawn
"Persuasion, by Jane Austen",14,29,2,15,and
"Persuasion, by Jane Austen",14,29,2,16,cold
"Persuasion, by Jane Austen",14,29,2,17,pies
"Persuasion, by Jane Austen",14,29,2,18,where
"Persuasion, by Jane Austen",14,29,2,19,riotous
"Persuasion, by Jane Austen",14,29,2,20,boys
"Persuasion, by Jane Austen",14,29,2,21,were
"Persuasion, by Jane Austen",14,29,2,22,holding
"Persuasion, by Jane Austen",14,29,2,23,high
"Persuasion, by Jane Austen",14,29,2,24,revel
"Persuasion, by Jane Austen",14,29,3,0,
"Persuasion, by Jane Austen",14,29,3,1,the
"Persuasion, by Jane Austen",14,29,3,2,whole
"Persuasion, by Jane Austen",14,29,3,3,completed
"Persuasion, by Jane Austen",14,29,3,4,by
"Persuasion, by Jane Austen",14,29,3,5,a
"Persuasion, by Jane Austen",14,29,3,6,roaring
"Persuasion, by Jane Austen",14,29,3,7,Christmas
"Persuasion, by Jane Austen",14,29,3,8,fire
"Persuasion, by Jane Austen",14,29,3,9,which
"Persuasion, by Jane Austen",14,29,3,10,seemed
"Persuasion, by Jane Austen",14,29,3,11,determined
"Persuasion, by Jane Austen",14,29,3,12,to
"Persuasion, by Jane Austen",14,29,3,13,be
"Persuasion, by Jane Austen",14,29,3,14,heard
"Persuasion, by Jane Austen",14,29,3,15,in
"Persuasion, by Jane Austen",14,29,3,16,spite
"Persuasion, by Jane Austen",14,29,3,17,of
"Persuasion, by Jane Austen",14,29,3,18,all
"Persuasion, by Jane Austen",14,29,3,19,the
"Persuasion, by Jane Austen",14,29,3,20,noise
"Persuasion, by Jane Austen",14,29,3,21,of
"Persuasion, by Jane Austen",14,29,3,22,the
"Persuasion, by Jane Austen",14,29,3,23,others
"Persuasion, by Jane Austen",14,29,4,0,
"Persuasion, by Jane Austen",14,29,4,1,Charles
"Persuasion, by Jane Austen",14,29,4,2,and
"Persuasion, by Jane Austen",14,29,4,3,Mary
"Persuasion, by Jane Austen",14,29,4,4,also
"Persuasion, by Jane Austen",14,29,4,5,came
"Persuasion, by Jane Austen",14,29,4,6,in
"Persuasion, by Jane Austen",14,29,4,7,of
"Persuasion, by Jane Austen",14,29,4,8,course
"Persuasion, by Jane Austen",14,29,4,9,during
"Persuasion, by Jane Austen",14,29,4,10,their
"Persuasion, by Jane Austen",14,29,4,11,visit
"Persuasion, by Jane Austen",14,29,4,12,and
"Persuasion, by Jane Austen",14,29,4,13,Mr
"Persuasion, by Jane Austen",14,29,4,14,Musgrove
"Persuasion, by Jane Austen",14,29,4,15,made
"Persuasion, by Jane Austen",14,29,4,16,a
"Persuasion, by Jane Austen",14,29,4,17,point
"Persuasion, by Jane Austen",14,29,4,18,of
"Persuasion, by Jane Austen",14,29,4,19,paying
"Persuasion, by Jane Austen",14,29,4,20,his
"Persuasion, by Jane Austen",14,29,4,21,respects
"Persuasion, by Jane Austen",14,29,4,22,to
"Persuasion, by Jane Austen",14,29,4,23,Lady
"Persuasion, by Jane Austen",14,29,4,24,Russell
"Persuasion, by Jane Austen",14,29,4,25,and
"Persuasion, by Jane Austen",14,29,4,26,sat
"Persuasion, by Jane Austen",14,29,4,27,down
"Persuasion, by Jane Austen",14,29,4,28,close
"Persuasion, by Jane Austen",14,29,4,29,to
"Persuasion, by Jane Austen",14,29,4,30,her
"Persuasion, by Jane Austen",14,29,4,31,for
"Persuasion, by Jane Austen",14,29,4,32,ten
"Persuasion, by Jane Austen",14,29,4,33,minutes
"Persuasion, by Jane Austen",14,29,4,34,talking
"Persuasion, by Jane Austen",14,29,4,35,with
"Persuasion, by Jane Austen",14,29,4,36,a
"Persuasion, by Jane Austen",14,29,4,37,very
"Persuasion, by Jane Austen",14,29,4,38,raised
"Persuasion, by Jane Austen",14,29,4,39,voice
"Persuasion, by Jane Austen",14,29,4,40,but
"Persuasion, by Jane Austen",14,29,4,41,from
"Persuasion, by Jane Austen",14,29,4,42,the
"Persuasion, by Jane Austen",14,29,4,43,clamour
"Persuasion, by Jane Austen",14,29,4,44,of
"Persuasion, by Jane Austen",14,29,4,45,the
"Persuasion, by Jane Austen",14,29,4,46,children
"Persuasion, by Jane Austen",14,29,4,47,on
"Persuasion, by Jane Austen",14,29,4,48,his
"Persuasion, by Jane Austen",14,29,4,49,knees
"Persuasion, by Jane Austen",14,29,4,50,generally
"Persuasion, by Jane Austen",14,29,4,51,in
"Persuasion, by Jane Austen",14,29,4,52,vain
"Persuasion, by Jane Austen",14,29,5,0,
"Persuasion, by Jane Austen",14,29,5,1,It
"Persuasion, by Jane Austen",14,29,5,2,was
"Persuasion, by Jane Austen",14,29,5,3,a
"Persuasion, by Jane Austen",14,29,5,4,fine
"Persuasion, by Jane Austen",14,29,5,5,family
"Persuasion, by Jane Austen",14,29,5,6,piece
"Persuasion, by Jane Austen",14,30,0,0,Anne
"Persuasion, by Jane Austen",14,30,0,1,judging
"Persuasion, by Jane Austen",14,30,0,2,from
